User,User service ID,Group,Cluster name,Cluster number
benjaminjackson,7938482,US Political Reporting,Pop Culture Journos,23
jenniavins,16247026,US Political Reporting,Pop Culture Journos,23
BenReininga,17114911,US Political Reporting,Pop Culture Journos,23
patrickhedlund,133869739,US Political Reporting,Pop Culture Journos,23
DavidOvalle305,792011246,US Political Reporting,Pop Culture Journos,23
erin_gs,21568468,US Political Reporting,Pop Culture Journos,23
madeleine_rae,56462179,US Political Reporting,Pop Culture Journos,23
samjcharles,52447506,US Political Reporting,Pop Culture Journos,23
VoiceStreet,40320565,US Political Reporting,Pop Culture Journos,23
tynanwrites,6065942,US Political Reporting,Pop Culture Journos,23
ellenmaguirenyc,33629924,US Political Reporting,Pop Culture Journos,23
MattHardigree,661983,US Political Reporting,Pop Culture Journos,23
Brosner85,18254895,US Political Reporting,Pop Culture Journos,23
yourpalmal,14663978,US Political Reporting,Pop Culture Journos,23
jpoggi,18172909,US Political Reporting,Pop Culture Journos,23
hillibusterr,265512657,US Political Reporting,Pop Culture Journos,23
SamanthaRollins,30482861,US Political Reporting,Pop Culture Journos,23
jessgood,18660793,US Political Reporting,Pop Culture Journos,23
asvokos,285967672,US Political Reporting,Pop Culture Journos,23
ssdai,20520457,US Political Reporting,Pop Culture Journos,23
kari_paul,292398011,US Political Reporting,Pop Culture Journos,23
CharlesPulliam,19189000,US Political Reporting,Pop Culture Journos,23
NewhouseSU,14295896,US Political Reporting,Pop Culture Journos,23
AmandaDuberman,338575800,US Political Reporting,Pop Culture Journos,23
mollyshirreen,419198133,US Political Reporting,Pop Culture Journos,23
woodlandalyssa,15456624,US Political Reporting,Pop Culture Journos,23
BaselYHamdan,34105532,US Political Reporting,Pop Culture Journos,23
linzsports,105707045,US Political Reporting,Pop Culture Journos,23
4evrmalone,288890759,US Political Reporting,Pop Culture Journos,23
JessicaGalliart,16677854,US Political Reporting,Pop Culture Journos,23
pardesoteric,153892796,US Political Reporting,Pop Culture Journos,23
elamin88,32405267,US Political Reporting,Pop Culture Journos,23
nymagPR,3246554151,US Political Reporting,Pop Culture Journos,23
thecultureofme,5980812,US Political Reporting,Pop Culture Journos,23
AlexSteigrad,251823725,US Political Reporting,Pop Culture Journos,23
elvainadine,19996524,US Political Reporting,Pop Culture Journos,23
HanaRAlberts,50219508,US Political Reporting,Pop Culture Journos,23
hlrecord,22533846,US Political Reporting,Pop Culture Journos,23
KateLStorey,479881475,US Political Reporting,Pop Culture Journos,23
ajohnston12,23963789,US Political Reporting,Pop Culture Journos,23
SharynJackson,364498447,US Political Reporting,Pop Culture Journos,23
sealln,1291772160,US Political Reporting,Pop Culture Journos,23
MelanieHannah,182171680,US Political Reporting,Pop Culture Journos,23
ASankin,333734966,US Political Reporting,Pop Culture Journos,23
ahampp,15456999,US Political Reporting,Pop Culture Journos,23
kevgold,17392836,US Political Reporting,Pop Culture Journos,23
markyarm,27538740,US Political Reporting,Pop Culture Journos,23
iglvzx,17097703,US Political Reporting,Pop Culture Journos,23
bfishbfish,37613042,US Political Reporting,Pop Culture Journos,23
ottogrl,34669164,US Political Reporting,Pop Culture Journos,23
melissabethk,278301242,US Political Reporting,Pop Culture Journos,23
SimsJames,16227947,US Political Reporting,Pop Culture Journos,23
Charliemagne,17311373,US Political Reporting,Pop Culture Journos,23
joannaclay,121561250,US Political Reporting,Pop Culture Journos,23
jpegjoshua,2496529670,US Political Reporting,Pop Culture Journos,23
natisagee,59121104,US Political Reporting,Pop Culture Journos,23
SarahLizChar,818723070,US Political Reporting,Pop Culture Journos,23
mwmoretti,29358891,US Political Reporting,Pop Culture Journos,23
ConnorFinnegan,802660254,US Political Reporting,Pop Culture Journos,23
Clairetastic,20643299,US Political Reporting,Pop Culture Journos,23
jacobtwop,2988601,US Political Reporting,Pop Culture Journos,23
brandonwenerd,52844843,US Political Reporting,Pop Culture Journos,23
cesegal,30678826,US Political Reporting,Pop Culture Journos,23
RachelGBowers,83180532,US Political Reporting,Pop Culture Journos,23
CaroMT,19568034,US Political Reporting,Pop Culture Journos,23
AliciaAdamczyk,186489227,US Political Reporting,Pop Culture Journos,23
apbenven,236101180,US Political Reporting,Pop Culture Journos,23
AcesRose,308122184,US Political Reporting,Pop Culture Journos,23
alexdalenberg,36495905,US Political Reporting,Pop Culture Journos,23
joshuastecker,14239737,US Political Reporting,Pop Culture Journos,23
emmagallegos,20417577,US Political Reporting,Pop Culture Journos,23
lenikacruz,247156230,US Political Reporting,Pop Culture Journos,23
hughadam,9196362,US Political Reporting,Pop Culture Journos,23
whitneyricketts,19846667,US Political Reporting,Pop Culture Journos,23
kateritchie,2062811,US Political Reporting,Pop Culture Journos,23
CarrieaMitchell,87573740,US Political Reporting,Pop Culture Journos,23
caitlinrcruz,64257956,US Political Reporting,Pop Culture Journos,23
AnaLiviaCoelho,17516049,US Political Reporting,Pop Culture Journos,23
ChristinaJedra,478120116,US Political Reporting,Pop Culture Journos,23
wbbbmr,436195089,US Political Reporting,Pop Culture Journos,23
LisaG429,16002180,US Political Reporting,Pop Culture Journos,23
MeghinDelaney,1117578102,US Political Reporting,Pop Culture Journos,23
jaesalinas,49739772,US Political Reporting,Pop Culture Journos,23
amelia_faith,18776026,US Political Reporting,Pop Culture Journos,23
abbyhamblin,18279326,US Political Reporting,Pop Culture Journos,23
mattrappaport,27917443,US Political Reporting,Pop Culture Journos,23
ParkerMolloy,634734888,US Political Reporting,Pop Culture Journos,23
LauraKeeney,1002161534,US Political Reporting,Pop Culture Journos,23
ArnottACBJ,22554350,US Political Reporting,Pop Culture Journos,23
RosieGray,116341480,US Political Reporting,US Conservative Media,24
GOPLeader,19739126,US Political Reporting,US Conservative Media,24
katherinemiller,15741036,US Political Reporting,US Conservative Media,24
KevinMaddenDC,21674448,US Political Reporting,US Conservative Media,24
DavidMDrucker,104299137,US Political Reporting,US Conservative Media,24
PatrickRuffini,1050111,US Political Reporting,US Conservative Media,24
seanspicer,20776147,US Political Reporting,US Conservative Media,24
AlexConant,18146481,US Political Reporting,US Conservative Media,24
JRubinBlogger,218975278,US Political Reporting,US Conservative Media,24
amandacarpenter,14844867,US Political Reporting,US Conservative Media,24
BrendanBuck,143798379,US Political Reporting,US Conservative Media,24
jimgeraghty,15335534,US Political Reporting,US Conservative Media,24
JimPethokoukis,16491569,US Political Reporting,US Conservative Media,24
philipaklein,20378448,US Political Reporting,US Conservative Media,24
MattMackowiak,1759181,US Political Reporting,US Conservative Media,24
TomBevanRCP,15988710,US Political Reporting,US Conservative Media,24
NoahCRothman,168531961,US Political Reporting,US Conservative Media,24
FreeBeacon,455764741,US Political Reporting,US Conservative Media,24
michael_steel,107441863,US Political Reporting,US Conservative Media,24
rorycooper,18978553,US Political Reporting,US Conservative Media,24
McCormackJohn,27689907,US Political Reporting,US Conservative Media,24
brianjameswalsh,41019773,US Political Reporting,US Conservative Media,24
alexis_levinson,188857501,US Political Reporting,US Conservative Media,24
FamousDC,15113571,US Political Reporting,US Conservative Media,24
EmilyMiller,21434408,US Political Reporting,US Conservative Media,24
WSJopinion,7228682,US Political Reporting,US Conservative Media,24
SenToomey,221162525,US Political Reporting,US Conservative Media,24
JasonMillerinDC,1084375028,US Political Reporting,US Conservative Media,24
elianayjohnson,757893380,US Political Reporting,US Conservative Media,24
RichardGrenell,90480218,US Political Reporting,US Conservative Media,24
EricaGrieder,17655090,US Political Reporting,US Conservative Media,24
BenHowe,64088396,US Political Reporting,US Conservative Media,24
kakukowski,29235589,US Political Reporting,US Conservative Media,24
jamestaranto,53606937,US Political Reporting,US Conservative Media,24
charliespiering,16113700,US Political Reporting,US Conservative Media,24
willrahn,174338995,US Political Reporting,US Conservative Media,24
cparsons,6112442,US Political Reporting,US Conservative Media,24
SykesCharlie,95463107,US Political Reporting,US Conservative Media,24
mindyfinn,4248211,US Political Reporting,US Conservative Media,24
petersuderman,4107581,US Political Reporting,US Conservative Media,24
Avik,49457533,US Political Reporting,US Conservative Media,24
CGasparino,68739089,US Political Reporting,US Conservative Media,24
RNCResearch,55329156,US Political Reporting,US Conservative Media,24
ManhattanInst,18083519,US Political Reporting,US Conservative Media,24
alicetweet,27973524,US Political Reporting,US Conservative Media,24
kristymcampbell,15812284,US Political Reporting,US Conservative Media,24
JamesOKeefeIII,16989178,US Political Reporting,US Conservative Media,24
DavidAFrench,240107748,US Political Reporting,US Conservative Media,24
jdistaso,86126371,US Political Reporting,US Conservative Media,24
KevinNR,109034782,US Political Reporting,US Conservative Media,24
Heminator,14347972,US Political Reporting,US Conservative Media,24
redsteeze,393469195,US Political Reporting,US Conservative Media,24
fran_chambers,22451908,US Political Reporting,US Conservative Media,24
baseballcrank,38021361,US Political Reporting,US Conservative Media,24
JonHenke,4388251,US Political Reporting,US Conservative Media,24
RonBonjean,52954222,US Political Reporting,US Conservative Media,24
katieharbath,2232041,US Political Reporting,US Conservative Media,24
DrewHampshire,46746151,US Political Reporting,US Conservative Media,24
keithurbahn,176491336,US Political Reporting,US Conservative Media,24
CRNC,7039122,US Political Reporting,US Conservative Media,24
VincentHarris,15024479,US Political Reporting,US Conservative Media,24
FDRLST,1408003598,US Political Reporting,US Conservative Media,24
Elise_Jordan,102251724,US Political Reporting,US Conservative Media,24
thegoldfarb,26837501,US Political Reporting,US Conservative Media,24
MargaretHoover,16103326,US Political Reporting,US Conservative Media,24
kathleenparker,17491498,US Political Reporting,US Conservative Media,24
NumbersMuncher,813311743,US Political Reporting,US Conservative Media,24
KerryPicket,15537855,US Political Reporting,US Conservative Media,24
senatorshoshana,38445467,US Political Reporting,US Conservative Media,24
ChrisStirewalt,16097702,US Political Reporting,US Conservative Media,24
ryanobles,16625082,US Political Reporting,US Conservative Media,24
JHoganGidley,125740073,US Political Reporting,US Conservative Media,24
lansing,17168586,US Political Reporting,US Conservative Media,24
AnthonyNBCNews,17033353,US Political Reporting,US Conservative Media,24
AlisynCamerota,33310366,US Political Reporting,US Conservative Media,24
stevechaggaris,14477880,US Political Reporting,US Conservative Media,24
HolmesJosh,88048448,US Political Reporting,US Conservative Media,24
marykissel,14842061,US Political Reporting,US Conservative Media,24
RobertBluey,3137331,US Political Reporting,US Conservative Media,24
CallyGingrich,31194003,US Political Reporting,US Conservative Media,24
AshLeeStrong,296060169,US Political Reporting,US Conservative Media,24
EliseStefanik,109579534,US Political Reporting,US Conservative Media,24
AsheSchow,295731821,US Political Reporting,US Conservative Media,24
CesarConda,335660433,US Political Reporting,US Conservative Media,24
MichaelBiundo,29430343,US Political Reporting,US Conservative Media,24
MeganWhittemore,18697188,US Political Reporting,US Conservative Media,24
TimAlberta,184860130,US Political Reporting,US Conservative Media,24
AndrewStilesUSA,138977055,US Political Reporting,US Conservative Media,24
BrookeSammon,75134365,US Political Reporting,US Conservative Media,24
pdoocy,56749157,US Political Reporting,US Conservative Media,24
gatewaypundit,19211550,US Political Reporting,US Conservative Media,24
TaraSetmayer,1591400760,US Political Reporting,US Conservative Media,24
barneykeller,30111381,US Political Reporting,US Conservative Media,24
RealBPhil,3087045099,US Political Reporting,US Conservative Media,24
JonThompsonDC,18226567,US Political Reporting,US Conservative Media,24
MichaelRWarren,15741263,US Political Reporting,US Conservative Media,24
BuckSexton,334715818,US Political Reporting,US Conservative Media,24
ReaganBattalion,4429709805,US Political Reporting,US Conservative Media,24
michaelcburgess,15751083,US Political Reporting,US Conservative Media,24
Brook_H,121312996,US Political Reporting,US Conservative Media,24
KatMcKinley,13023332,US Political Reporting,US Conservative Media,24
scottienhughes,426917520,US Political Reporting,US Conservative Media,24
AdvanceGuyNotes,2178243152,US Political Reporting,US Conservative Media,24
DavidPepper,19638751,US Political Reporting,US Conservative Media,24
joejohnscnn,119245817,US Political Reporting,US Conservative Media,24
RepMikePompeo,244268646,US Political Reporting,US Conservative Media,24
MikePLong,186881077,US Political Reporting,US Conservative Media,24
AndrewHClark,60403024,US Political Reporting,US Conservative Media,24
davidharsanyi,15302774,US Political Reporting,US Conservative Media,24
joyindc,486911734,US Political Reporting,US Conservative Media,24
dougstafford,224097503,US Political Reporting,US Conservative Media,24
kayleighmcenany,259001548,US Political Reporting,US Conservative Media,24
beccaglover,17239512,US Political Reporting,US Conservative Media,24
emzanotti,5447242,US Political Reporting,US Conservative Media,24
rcmahoney,18309196,US Political Reporting,US Conservative Media,24
RobEngstrom,156975310,US Political Reporting,US Conservative Media,24
TheDCVince,69022849,US Political Reporting,US Conservative Media,24
Jeff_Jacoby,51913011,US Political Reporting,US Conservative Media,24
susanferrechio,173925279,US Political Reporting,US Conservative Media,24
VodkaPundit,17118279,US Political Reporting,US Conservative Media,24
ErickaAndersen,15762819,US Political Reporting,US Conservative Media,24
ScottGottliebMD,40156330,US Political Reporting,US Conservative Media,24
mshields007,16882190,US Political Reporting,US Conservative Media,24
cvpayne,19400611,US Political Reporting,US Conservative Media,24
Alyssafarah,37841185,US Political Reporting,US Conservative Media,24
CPAC,120295432,US Political Reporting,US Conservative Media,24
LilaGraceRose,70468535,US Political Reporting,US Conservative Media,24
MattLira,18196597,US Political Reporting,US Conservative Media,24
adrian_gray,16083346,US Political Reporting,US Conservative Media,24
GaltsGirl,74014041,US Political Reporting,US Conservative Media,24
ahrferrier,63249121,US Political Reporting,US Conservative Media,24
FoxNewsInsider,147725246,US Political Reporting,US Conservative Media,24
riccimike,75690416,US Political Reporting,US Conservative Media,24
Ron_Christie,369709033,US Political Reporting,US Conservative Media,24
michaelcshort,98719359,US Political Reporting,US Conservative Media,24
JulieBanderas,19805496,US Political Reporting,US Conservative Media,24
JamesPPinkerton,8859482,US Political Reporting,US Conservative Media,24
AjitPaiFCC,575658149,US Political Reporting,US Conservative Media,24
keithkoffler,26860506,US Political Reporting,US Conservative Media,24
iprior1177,27658830,US Political Reporting,US Conservative Media,24
rkylesmith,14133760,US Political Reporting,US Conservative Media,24
davidwebbshow,24295482,US Political Reporting,US Conservative Media,24
mattsgorman,16796658,US Political Reporting,US Conservative Media,24
williamjordann,60993405,US Political Reporting,US Conservative Media,24
jahanwilcox,83953327,US Political Reporting,US Conservative Media,24
DougAndres,62407876,US Political Reporting,US Conservative Media,24
danielhalper,146166918,US Political Reporting,US Conservative Media,24
ACUConservative,56401482,US Political Reporting,US Conservative Media,24
CalebJSmith,24484212,US Political Reporting,US Conservative Media,24
RAMansour,77015676,US Political Reporting,US Conservative Media,24
HappeningNow,171154131,US Political Reporting,US Conservative Media,24
JoePerticone,2369949012,US Political Reporting,US Conservative Media,24
johntabin,14162258,US Political Reporting,US Conservative Media,24
hcpeterson,53065480,US Political Reporting,US Conservative Media,24
GOPTeens,1169292122,US Political Reporting,US Conservative Media,24
AmericaNewsroom,312800783,US Political Reporting,US Conservative Media,24
FordOConnell,123899931,US Political Reporting,US Conservative Media,24
Evins,255109294,US Political Reporting,US Conservative Media,24
bfrist,5660532,US Political Reporting,US Conservative Media,24
kmanguward,21687766,US Political Reporting,US Conservative Media,24
DeanClancy,32071013,US Political Reporting,US Conservative Media,24
gov_gilmore,3021632183,US Political Reporting,US Conservative Media,24
LegInsurrection,18050303,US Political Reporting,US Conservative Media,24
hale_razor,21888595,US Political Reporting,US Conservative Media,24
